"";"Player";"Team";"Rnd";"R";"ACS";"K:D";"KAST";"ADR";"HS%";"KMax";"IK"
"2699";"DRAGziKW";"BTF";283;0,87;164,6;0,75;"65%";107,4;"21%";16;-8
"2700";"sMx";"ENGM";415;0,87;180;0,83;"68%";116;"25%";19;-6
"2701";"axeddy";"KRÜ";1186;0,87;184,6;0,79;"68%";117,8;"19%";21;-24
"2702";"eNN1";"ST";84;0,87;167,3;0,84;"65%";108,9;"46%";16;1
"2703";"nizhaoTZH";"FPX.ZQ";574;0,87;175,9;0,84;"70%";116,6;"25%";24;2
"2704";"cactuzio";"NSR";1069;0,87;185,1;0,86;"65%";120,7;"26%";27;-44
"2705";"xype";"XYZ";135;0,87;163,7;0,71;"70%";118,2;"18%";18;-5
"2706";"cmd";"X7";173;0,87;226,3;0,91;"60%";146;"24%";27;-15
"2707";"sickLy";"FS";1856;0,87;181,9;0,94;"67%";117,2;"26%";28;-33
"2708";"JuveNN";"Kuch";545;0,87;167,3;0,75;"70%";112,6;"28%";20;-16
"2709";"pedio";"Z11";90;0,87;181,5;0,77;"58%";119,6;"19%";16;-3
"2710";"Lele";"aTTaX";481;0,87;208;0,88;"66%";132,2;"19%";26;-12
"2711";"iDex";"BEN";2439;0,87;194,1;0,88;"67%";127,7;"29%";29;-25
"2712";"LifT";"SHIN";160;0,87;178,1;0,9;"66%";111,4;"25%";22;3
"2713";"Apyr";"LAND";396;0,87;211,6;0,86;"63%";145,4;"26%";27;-13
"2714";"acrian";"afte";711;0,87;208,6;0,92;"65%";135,1;"20%";29;-31
"2715";"Kachow";"OGT.X";693;0,87;182,3;0,81;"66%";121,6;"17%";29;-15
"2716";"crescents";"BIGG";292;0,87;211,5;0,86;"67%";134;"21%";25;-12
"2717";"Flossie";"NOG";313;0,87;207,3;0,89;"62%";135,7;"26%";26;-3
"2718";"LeeLee";"GEN.B";1541;0,87;171,6;0,77;"69%";111,9;"24%";20;-36
"2719";"Hyperzxz";"Gief";1776;0,87;205,6;0,87;"65%";132,6;"21%";31;-37
"2720";"meyi";"Hz";203;0,87;186,9;0,88;"64%";121,2;"23%";21;-9
"2721";"dark0sek";"NoM";234;0,87;193,4;0,88;"65%";127,9;"22%";24;-6
"2722";"OrangeLeaf";"RGE";173;0,87;187,1;0,84;"66%";118,2;"20%";21;0
"2723";"bbalto";"UwU";1386;0,87;197;0,86;"67%";125,6;"13%";25;-34
"2724";"CabboSM";"OXR";768;0,87;178,6;0,79;"70%";122,5;"25%";33;-6
"2725";"JaoTae";"NKT";1603;0,87;176,2;0,81;"68%";115,2;"23%";31;-33
"2726";"Daniops";"TBK";1387;0,87;167,6;0,78;"69%";113,7;"20%";20;-22
"2727";"Zelyn";"FS";1343;0,87;154,4;0,81;"71%";102,4;"27%";23;-40
"2728";"HEMMORJAY";"MJY";1275;0,87;215,2;0,91;"66%";139,9;"19%";31;-8
"2729";"Naero";"36NU";177;0,87;172;0,72;"69%";115,5;"29%";17;-7
"2730";"Badgal";"MIBR.F";1202;0,87;159,5;0,82;"72%";101,9;"17%";24;-39
"2731";"kryo";"SHIN";152;0,87;183,3;0,88;"64%";129,4;"21%";26;2
"2732";"NIXON";"5 Yu";83;0,87;204,3;0,81;"65%";137,6;"29%";22;-5
"2733";"Circle5";"KuCy";1186;0,87;193,4;0,93;"69%";127,1;"20%";25;32
"2734";"ROUSIK";"SOR";1021;0,87;179,4;0,76;"67%";117,7;"23%";22;-30
"2735";"KOLER";"MRG";4099;0,87;192,8;0,88;"66%";122,8;"29%";33;13
"2736";"xYU";"NTER";742;0,87;183,8;0,83;"64%";121,4;"26%";27;-9
"2737";"Snowmely";"FSN.X";285;0,87;196,6;0,81;"66%";134,2;"21%";23;-1
"2738";"alimonstr";"GX3";739;0,87;170,6;0,81;"68%";115,6;"31%";26;-29
"2739";"Chappie";"LGD";78;0,87;171,5;0,87;"65%";118,6;"22%";22;1
"2740";"yTao";"O2";1299;0,87;187,7;0,87;"67%";124,2;"17%";27;-13
"2741";"Hokage";"LGN";89;0,87;191,3;0,77;"61%";130,6;"29%";18;2
"2742";"mean";"OS";571;0,87;187;0,85;"62%";126,1;"27%";25;-27
"2743";"nekky";"S2G";141;0,87;176,4;0,76;"68%";110,4;"30%";23;-5
"2744";"kazzoo";"ETH";229;0,87;191,9;0,8;"68%";127,9;"22%";20;-8
"2745";"Delight";"Gods";369;0,87;177,6;0,76;"65%";123,4;"19%";20;-15
"2746";"VARES";"WYG";1234;0,87;180,6;0,84;"66%";116,4;"24%";25;-31
"2747";"FacePalm";"ANO";119;0,87;194,8;0,89;"66%";122,2;"30%";17;-11
"2748";"cBrwOw";"Toe";975;0,87;169,6;0,8;"70%";111,4;"25%";21;-21
"2749";"zolters";"lave";1265;0,87;166,8;0,81;"66%";110,2;"18%";23;-35
"2750";"Naomi";"VX";1537;0,87;181,8;0,85;"66%";119;"23%";26;-9
"2751";"kazz";"AIM";450;0,87;176,7;0,82;"70%";116,4;"28%";19;-8
"2752";"UdoTan";"TLN";455;0,87;202,1;0,88;"66%";132,9;"19%";28;6
"2753";"jazper";"SPE";484;0,87;184,5;0,83;"67%";121,5;"28%";25;-9
"2754";"cbui";"Sanr";433;0,87;187,4;0,84;"65%";125,6;"21%";23;3
"2755";"willy";"ASP";655;0,87;201,7;0,86;"65%";131,5;"24%";31;-10
"2756";"fad";"Roul";119;0,87;169,5;0,73;"70%";115,4;"21%";15;2
"2757";"LGOD";"TFG";159;0,87;194,8;0,84;"69%";131,6;"28%";24;-2
"2758";"bruclon";"vodk";480;0,87;166,5;0,85;"63%";112,6;"24%";22;-12
"2759";"lxte";"Vese";1157;0,87;192;0,9;"65%";126,9;"24%";26;-50
"2760";"bab";"LYFT";57;0,87;187,7;0,89;"60%";111,1;"11%";20;3
"2761";"klipp";"DEWA";1089;0,87;200,4;0,86;"67%";132,5;"24%";30;-32
"2762";"falfalfal";"JJLF";2494;0,87;164,8;0,87;"67%";103,3;"30%";25;-35
"2763";"SPMAK";"SPRX";325;0,87;187,9;0,81;"70%";124,5;"19%";21;-11
"2764";"always";"FXP.B";206;0,87;187,8;0,77;"66%";122,8;"27%";18;0
"2765";"CREA";"MDR";2531;0,87;182;0,91;"69%";117,8;"30%";28;-5
"2766";"Norisen";"IGZ";1776;0,87;171,9;0,84;"69%";112,2;"23%";20;-13
"2767";"6ix";"Team";535;0,87;188;0,9;"62%";123,5;"28%";27;-17
"2768";"Shrudi";"TQL";974;0,87;180;0,85;"63%";115,4;"24%";31;-48
"2769";"Eazy";"AE";964;0,87;187,1;0,91;"72%";120,1;"19%";43;-13
"2770";"albert";"ALL";379;0,87;200,2;0,94;"61%";120,3;"30%";23;-12
"2771";"doubbbt";"inco";392;0,87;210,9;0,9;"68%";137,4;"26%";21;-7
"2772";"HSB";"Snakes";1550;0,87;171;0,82;"67%";118,5;"27%";24;-28
"2773";"alca";"MOX";1027;0,87;208,3;0,88;"66%";136,9;"27%";32;-26
"2774";"nausea";"unjo";510;0,87;176,7;0,83;"65%";118,2;"28%";23;-8
"2775";"MOCKING";"LT";5518;0,87;186,1;0,86;"67%";123,3;"25%";32;-140
"2776";"SpyDaemoN";"SG";73;0,87;189;0,78;"64%";128,3;"18%";17;-3
"2777";"robben";"dip";96;0,87;164,5;0,75;"70%";107,8;"19%";19;2
"2778";"Xandrite";"G8S";476;0,87;188,3;0,86;"66%";126,6;"16%";24;15
"2779";"coco";"OAS";2229;0,87;164,4;0,81;"68%";112,4;"22%";28;-46
"2780";"Menna";"FSN.X";348;0,87;188,1;0,87;"70%";129,2;"20%";26;-2
"2781";"Secret";"GEN";2013;0,87;183,3;0,83;"65%";117,7;"17%";31;-63
"2782";"KATTEG";"GHR";131;0,87;194,9;0,8;"61%";129,5;"28%";21;-2
"2783";"zeek";"TFT";381;0,87;193,9;0,85;"69%";128,5;"25%";32;-10
"2784";"angil";"Agog";134;0,87;190,3;0,84;"69%";118,9;"20%";19;-3
"2785";"NIZEN";"NoM";104;0,87;182,6;0,81;"64%";117,3;"25%";21;-6
"2786";"KuuKai";"EVA";390;0,87;170,6;0,86;"67%";114,1;"29%";23;2
"2787";"pulpony";"DPC";72;0,87;172;0,96;"58%";125,4;"30%";25;-1
"2788";"Lynn";"GEN.B";1280;0,87;219,8;0,91;"65%";144,4;"20%";27;-33
"2789";"ЯIA";"QT";193;0,87;189,9;0,84;"62%";116,6;"14%";26;-10
"2790";"supermonkey";"Mach";1316;0,87;201,7;0,89;"66%";129,2;"24%";32;33
"2791";"kis";"Sanr";134;0,87;183;0,82;"69%";122,4;"32%";17;1
"2792";"monSi";"SILK";4355;0,87;162,9;0,8;"68%";107;"26%";26;-106
"2793";"m1yu";"AGP";1032;0,87;156,8;0,77;"68%";105;"32%";22;-25
"2794";"dothem";"CHS";460;0,87;175,9;0,84;"62%";116;"35%";22;1
"2795";"fluyr";"DELI";569;0,87;187,4;0,93;"63%";115,2;"17%";25;-14
"2796";"Flippsy";"QoR";1308;0,87;180,7;0,82;"67%";122,7;"28%";33;-39
"2797";"GabsoN";"RN";729;0,87;224,8;0,92;"64%";145,9;"25%";29;13
"2798";"Sugarfree";"H34D";2126;0,87;192;0,87;"69%";124,6;"23%";30;-29
"2799";"brazy";"EnRo";452;0,87;182,1;0,82;"65%";121,2;"23%";24;1
"2800";"Troll";"CRWN";1146;0,87;167,1;0,8;"67%";108,5;"18%";20;-18
"2801";"Ryu";"LOH";400;0,87;174,1;0,85;"67%";118,6;"31%";23;-10
"2802";"JohnCun";"RN";715;0,87;190,2;0,86;"67%";124,9;"27%";29;-4
"2803";"Tixinha";"Team";133;0,87;183,9;0,81;"60%";125,1;"22%";22;-5
"2804";"Xecriona";"BBL.Q";482;0,87;205,4;0,85;"63%";139,9;"22%";30;3
"2805";"Jordation";"BONK";411;0,87;184,1;0,83;"66%";122,1;"24%";24;-12
"2806";"DenV";"WEDA";223;0,87;184,5;0,81;"70%";123,6;"20%";20;1
"2807";"DKN";"NES";489;0,87;189,7;0,89;"67%";123,9;"20%";26;15
"2808";"Sady";"VCTRY";582;0,87;195,8;0,88;"63%";124,1;"17%";24;-30
"2809";"xhum0n";"NOM";269;0,87;217,2;0,88;"66%";142,2;"20%";36;11
"2810";"RiseN";"WAY";502;0,87;199,1;0,86;"69%";128,6;"21%";29;5
"2811";"GENETIC";"ARZ";398;0,87;159,4;0,82;"67%";107,8;"28%";18;-15
"2812";"shapaz";"KC";847;0,87;168,3;0,79;"71%";114,7;"24%";23;-20
"2813";"Geniuss";"47";115;0,87;192,2;0,77;"72%";124,7;"22%";16;1
"2814";"ell";"DEWA";346;0,87;177,8;0,84;"67%";117,3;"23%";21;-4
"2815";"Frosty";"PK.A";4963;0,87;186,6;0,87;"67%";123,9;"31%";35;-151
"2816";"OrangePearl";"NEB";367;0,87;204,8;0,92;"66%";130,4;"24%";26;9
"2817";"Gloomy";"GGO";387;0,87;184,9;0,85;"67%";119,9;"20%";25;-5
"2818";"CyderX";"REG";1345;0,87;151,6;0,76;"69%";106,1;"30%";29;-38
"2819";"allurin";"SES";456;0,87;185,2;0,89;"69%";122,2;"21%";27;-9
"2820";"bry";"AVN";322;0,87;198;0,95;"67%";126,4;"14%";35;1
"2821";"PabloMysterK";"WS";58;0,87;191;0,88;"59%";129,6;"25%";26;4
"2822";"leak";"PK.A";2944;0,87;177,3;0,83;"68%";114,8;"23%";30;-87
"2823";"howie";"TRIDENT";188;0,87;168;0,82;"71%";110,3;"30%";23;-13
"2824";"shroud";"SEN";226;0,87;164,2;0,73;"68%";105,1;"33%";21;-1
"2825";"NORGAC";"PURP";479;0,87;179,2;0,89;"66%";120,9;"28%";27;-23
"2826";"shin0a";"SOA";192;0,87;200,9;0,86;"63%";128,5;"15%";23;-8
"2827";"Kirich";"Team";304;0,87;184;0,89;"66%";118;"26%";20;-3
"2828";"ReQz";"GENK";384;0,87;199;0,84;"64%";129,7;"25%";29;-8
"2829";"BÜCÜR";"FWS";131;0,86;163;0,85;"63%";102,1;"21%";16;-11
"2830";"milliesai";"LYFT";57;0,86;194;0,83;"63%";123,2;"21%";17;2
"2831";"alvarxz";"QoR";1484;0,86;199,9;0,87;"65%";129,5;"25%";33;-23
"2832";"tigene";"LLH";2726;0,86;164,9;0,77;"66%";107,9;"20%";28;-68
"2833";"Rythm";"Tena";541;0,86;169,8;0,75;"69%";114,1;"23%";23;-25
"2834";"ASSERT";"TO";272;0,86;185,7;0,77;"58%";120,6;"27%";16;-9
"2835";"mija";"ZOL.M";555;0,86;177,6;0,8;"65%";124,2;"25%";23;-15
"2836";"gilga";"NXL";232;0,86;182,2;0,81;"64%";124,6;"23%";21;-8
"2837";"SimoN";"ENDL";203;0,86;219,5;0,79;"64%";134,8;"18%";20;-5
"2838";"702";"XIA";122;0,86;150;0,72;"70%";97,9;"11%";19;-5
"2839";"Kurt";"TO";1130;0,86;179,4;0,79;"64%";116,2;"18%";28;-2
"2840";"SemberN";"AW3";999;0,86;171,5;0,84;"66%";113,9;"30%";28;-2
"2841";"kuro9";"RIG";469;0,86;180,8;0,84;"69%";120,9;"22%";23;-21
"2842";"ni0";"TSR";232;0,86;192,4;0,83;"64%";123,6;"22%";21;-6
"2843";"youngzeraaa";"3P";104;0,86;156,6;0,78;"73%";103,3;"28%";13;0
"2844";"delusion";"Meta";758;0,86;201,2;0,97;"63%";127,5;"24%";35;2
"2845";"ttego";"Ramb";81;0,86;179;0,77;"60%";123,1;"26%";23;-4
"2846";"EROC";"EVA";95;0,86;120,2;0,59;"61%";84,7;"22%";19;-3
"2847";"siJk";"H2O";674;0,86;202,9;0,88;"62%";127,8;"19%";28;-23
"2848";"Skayuf";"SPRX";769;0,86;178,1;0,82;"66%";118,6;"30%";21;-11
"2849";"frz";"25iq";122;0,86;173,8;0,91;"67%";110,7;"28%";17;1
"2850";"foreplay";"LRS";1056;0,86;187,7;0,85;"65%";118;"21%";26;-24
"2851";"Cellax";"DLR";335;0,86;201,6;0,82;"62%";132,2;"28%";22;-29
"2852";"dips1";"FNST.OWO";938;0,86;183,2;0,89;"67%";119,5;"24%";26;-10
"2853";"Leodeddz";"Divi";1418;0,86;177,2;0,84;"68%";117,5;"20%";24;10
"2854";"Purple";"SANGAL";94;0,86;174,6;0,84;"72%";110,6;"22%";14;0
"2855";"Majki";"GV";252;0,86;190,3;0,87;"61%";126,1;"27%";20;3
"2856";"Teddy";"CN";1577;0,86;188,1;0,87;"65%";122,1;"21%";32;-36
"2857";"KickerzD";"EIQ";53;0,86;202,3;0,84;"67%";127,8;"21%";13;1
"2858";"isafx";"CLT";637;0,86;187,6;0,86;"64%";123,2;"21%";26;-28
"2859";"Wisdom";"BMG";83;0,86;161,3;0,79;"70%";106,8;"20%";13;0
"2860";"ChrisM";"WST";1573;0,86;167;0,82;"68%";111,3;"27%";24;-27
"2861";"Cryptic";"Devi";399;0,86;202,4;0,98;"59%";117,9;"19%";28;-16
"2862";"OXMANN";"M28";636;0,86;178,7;0,84;"67%";117,4;"34%";29;-18
"2863";"PapaSmurf";"VEXO";940;0,86;177,4;0,79;"68%";113,7;"21%";28;-24
"2864";"Rain";"Hogw";412;0,86;185,9;0,88;"67%";120,3;"30%";27;12
"2865";"XOD1AC";"KGE";514;0,86;177,8;0,8;"67%";116,4;"25%";23;-13
"2866";"allegedlyalexa";"DSRX";145;0,86;193,3;0,91;"69%";131,1;"16%";19;-4
"2867";"Efina";"F4Q";1517;0,86;181,4;0,85;"67%";120,1;"21%";23;-49
"2868";"DXN";"OOKE";1789;0,86;178,7;0,87;"66%";120;"19%";28;10
"2869";"CAL";"Insi";113;0,86;206;0,86;"68%";134,4;"26%";17;8
"2870";"rosie";"ZOL.M";345;0,86;175,5;0,81;"65%";118,6;"31%";21;-11
"2871";"Mixes";"PDHM";79;0,86;194,3;0,79;"65%";130,3;"15%";19;-2
"2872";"rurlz";"NEB";826;0,86;175,6;0,82;"67%";113,8;"26%";24;-29
"2873";"Ezy";"Rush";112;0,86;192;0,74;"61%";121,4;"24%";17;-6
"2874";"PateK";"Mach";1749;0,86;189;0,84;"66%";129,8;"24%";30;-25
"2875";"Aurora";"UP.F";88;0,86;176;0,88;"73%";119,1;"29%";20;0
"2876";"azoh";"LA";777;0,86;202,7;0,83;"66%";128,5;"19%";24;-3
"2877";"Einarhkays";"GEEK";1420;0,86;182,3;0,85;"66%";122,7;"18%";27;-16
"2878";"Yuna";"GSL.";772;0,86;182,6;0,81;"66%";121,1;"24%";24;-18
"2879";"HAXXA";"TM";493;0,86;190,5;0,89;"63%";129,2;"23%";25;-13
"2880";"juanu";"Malv";154;0,86;168,5;0,76;"65%";111,6;"22%";18;-4
"2881";"Senpai102k";"368";229;0,86;176,4;0,82;"68%";122,6;"19%";27;-10
"2882";"nabiichu";"EQ C";140;0,86;157;0,67;"64%";108,8;"25%";15;-7
"2883";"pata1G";"Woof";1566;0,86;190;0,87;"68%";121,4;"20%";25;-17
"2884";"tinggg2k5";"CES";966;0,86;178,8;0,85;"64%";120,8;"27%";25;-20
"2885";"KrM";"GG";192;0,86;182,8;0,85;"60%";118,5;"27%";19;-3
"2886";"Wens";"BBL.Q";158;0,86;177;0,81;"65%";110;"35%";20;-5
"2887";"olzerr";"PAM";1141;0,86;173,2;0,84;"65%";108,2;"24%";23;-52
"2888";"Ziulfps";"badc";183;0,86;219,8;0,93;"66%";137,9;"22%";20;3
"2889";"Rosé";"FF.Y";659;0,86;172,6;0,81;"69%";116,4;"25%";27;-10
"2890";"Seulpen";"scha";161;0,86;154,4;0,79;"61%";98,7;"31%";19;-7
"2891";"sakurai";"CGZ";543;0,86;211,6;0,97;"66%";136,1;"36%";31;18
"2892";"msg";"DRM";137;0,86;206,9;0,88;"66%";136,8;"29%";23;-4
"2893";"Hyakkimaru";"POG";169;0,86;181,1;0,86;"58%";120;"27%";19;-2
"2894";"skypzz";"Noct";227;0,86;173,8;0,75;"64%";115,7;"18%";20;-4
"2895";"Remedy";"NG";132;0,86;201,6;0,89;"59%";124,9;"29%";19;4
"2896";"ByErickk";"WIZ";105;0,86;201,2;0,9;"65%";128,7;"24%";29;-2
"2897";"TviQ";"OG";488;0,86;189,3;0,85;"67%";117,5;"20%";25;6
"2898";"UNNSTO";"SNX";1524;0,86;189,1;0,82;"67%";122,2;"17%";25;-34
"2899";"OneSnipeKO";"Pand";656;0,86;183,9;0,82;"62%";123,3;"28%";21;-17
"2900";"Apagam";"Wyge";155;0,86;210;0,81;"64%";135,3;"15%";18;-11
"2901";"gh0st";"Actu";241;0,86;177,3;0,73;"64%";130,7;"24%";32;-5
"2902";"cryptX";"FIU";234;0,86;168,9;0,77;"63%";109,8;"22%";18;2
"2903";"shen";"Wolf";2598;0,86;182,5;0,82;"66%";120;"21%";27;-43
"2904";"mizu";"9z";2009;0,86;189,4;0,9;"64%";119,3;"35%";25;5
"2905";"iFamos";"F9";109;0,86;196;0,84;"68%";125,6;"33%";23;2
"2906";"r1seN";"GA";63;0,86;202,7;0,92;"63%";131,8;"34%";19;-3
"2907";"GuterWoman";"SKC";186;0,86;165,6;0,79;"62%";113;"28%";16;0
"2908";"Sickerz";"ETH";91;0,86;171;0,86;"67%";109,5;"24%";15;-3
"2909";"Jessen";"WATE";593;0,86;179,4;0,81;"66%";115,5;"26%";23;-19
"2910";"Elevate";"The";1581;0,86;162,8;0,77;"68%";110,9;"24%";26;-26
"2911";"Emzuwu";"Syd'";552;0,86;178,7;0,82;"63%";119,5;"22%";27;6
"2912";"alvin";"Kowa";900;0,86;200;0,83;"65%";129;"17%";31;2
"2913";"sh1vy";"LE";2558;0,86;159,7;0,77;"68%";108,3;"19%";24;-36
"2914";"NRK";"VMS";1509;0,86;179;0,84;"66%";117,1;"26%";27;-33
"2915";"Tiger";"JNS";450;0,86;177,7;0,78;"67%";118,3;"27%";21;3
"2916";"lore";"TLP.M";167;0,86;169,1;0,83;"66%";108,7;"24%";18;4
"2917";"kuiM";"MOX";269;0,86;173,7;0,8;"65%";119,3;"23%";18;-7
"2918";"Glenn";"7TH";528;0,86;183;0,81;"67%";125,3;"23%";21;-12
"2919";"HUDFAME";"HBOX";245;0,86;196,8;0,9;"61%";129;"32%";30;-5
"2920";"Luzia";"XL.GC";460;0,86;171,4;0,83;"66%";111,1;"27%";30;3
"2921";"Lexie";"Chiv";78;0,86;183,3;0,9;"64%";122,3;"23%";16;-5
"2922";"lucas";"Ambi";1907;0,86;193,7;0,84;"66%";126,9;"25%";27;-49
"2923";"Babu";"1337";764;0,86;178;0,82;"65%";114,1;"28%";23;-25
"2924";"Yanagi";"SRD";625;0,86;176;0,85;"62%";114,6;"19%";23;-4
"2925";"Axilus";"No N";279;0,86;192,2;0,92;"62%";122,5;"19%";29;-9
"2926";"Kleisy";"Excl";379;0,86;199,3;0,85;"62%";130,9;"22%";27;4
"2927";"Amiel";"GLAB";250;0,86;187,2;0,82;"64%";126;"20%";20;-3
"2928";"Rudys";"AGL";460;0,86;170,8;0,8;"68%";116,3;"19%";23;-2
"2929";"Swayy";"Dirt";200;0,86;199,5;0,86;"66%";130,8;"32%";25;-7
"2930";"BRANTED";"We C";2816;0,86;170,8;0,83;"69%";111,2;"26%";25;-43
"2931";"ezznap";"SKC";666;0,86;178,7;0,83;"63%";115,8;"18%";22;-13
"2932";"Zeno";"Thou";118;0,86;172,7;0,77;"69%";109,2;"19%";14;-1
"2933";"hikkA";"ORG";3459;0,86;178;0,83;"67%";117,4;"18%";32;-54
"2934";"KNZY";"Rebi";266;0,86;176,8;0,82;"72%";118,2;"15%";25;-13
"2935";"Kohliii";"GES";864;0,86;188,3;0,79;"68%";128,6;"22%";23;-10
"2936";"wisa";"EQX";342;0,86;155,2;0,73;"64%";101,2;"21%";16;-23
"2937";"NextJacks";"RRQ";703;0,86;190,1;0,84;"67%";123,5;"18%";29;-6
"2938";"laddermoves";"ASP";1881;0,86;198,1;0,86;"63%";131,1;"19%";31;-22
"2939";"Skeltra";"SVR";457;0,86;178,5;0,8;"68%";121,4;"22%";23;-13
"2940";"rasmus";"NÖF";439;0,86;181,6;0,83;"64%";120,3;"25%";25;-16
"2941";"Kajuks";"RIZO";243;0,86;203,4;0,88;"67%";136,5;"20%";23;-12
"2942";"Smoxx";"TRG";76;0,86;200,8;0,84;"67%";137,2;"23%";14;-1
"2943";"ethos";"SKW";2087;0,86;177,4;0,81;"67%";118;"20%";24;-70
"2944";"almndra";"UC";69;0,86;210;0,79;"65%";131;"22%";16;1
"2945";"LeVi";"ROG";66;0,86;205,3;0,85;"73%";133,1;"26%";19;3
"2946";"xqReaper";"Zeni";204;0,86;197,1;0,79;"66%";123;"21%";19;0
"2947";"buckky";"GD";115;0,86;165,7;0,78;"66%";107,8;"25%";15;-4
"2948";"1ukey";"Mc";747;0,86;185,6;0,88;"64%";118,2;"22%";29;-16
"2949";"Superduper";"FXG";990;0,86;186,3;0,85;"64%";122,7;"18%";29;-38
"2950";"nPanda";"Zeni";347;0,86;180,8;0,84;"66%";117,6;"31%";19;-19
"2951";"nAhA";"TTW";560;0,86;181;0,94;"63%";116;"32%";35;-13
"2952";"Moji";"AE";1261;0,86;182,4;0,83;"65%";118;"26%";25;-9
"2953";"Chocol4tE";"SZ";792;0,86;165,1;0,82;"65%";103,4;"20%";21;-11
"2954";"Larischz";"DLR";1124;0,86;165,1;0,81;"68%";107,8;"20%";23;-36
"2955";"godvexy";"Medal";2927;0,86;169,1;0,83;"69%";111,6;"24%";29;-48
"2956";"m1sfit";"HEET";1784;0,86;176,4;0,82;"68%";116,9;"28%";28;-52
"2957";"Inst1nct";"KMK";203;0,86;166,2;0,75;"64%";106,6;"13%";18;-2
"2958";"Mizu";"L2P";215;0,86;194,6;0,8;"59%";127,4;"21%";26;-11
"2959";"Kamuro";"NVG";651;0,86;174,2;0,82;"67%";120,5;"21%";21;-10
"2960";"YukiEksde";"AKQJ";281;0,86;182,2;0,83;"60%";118,8;"25%";19;-3
"2961";"Pingfu";"QoR";1930;0,86;171,7;0,81;"67%";113,3;"28%";25;-45
"2962";"Yotaa";"VLS";378;0,86;185,2;0,86;"61%";124,6;"35%";25;-1
"2963";"MANNICK";"PURP";1146;0,86;184,1;0,82;"67%";124,9;"26%";22;-45
"2964";"gbzw";"FAKE";656;0,86;179;0,85;"67%";118,5;"23%";27;-20
"2965";"Azzii";"ITB";519;0,86;193;0,86;"64%";123,4;"25%";28;-17
"2966";"Maanish";"QoR";1071;0,86;189,1;0,84;"66%";120,4;"22%";25;-14
"2967";"soup";"PLR";84;0,86;166,4;0,79;"61%";107,9;"25%";21;0
"2968";"dip";"FWOG";274;0,86;196,7;0,85;"64%";132,2;"23%";26;-3
"2969";"Nyze";"ITB";317;0,86;160,9;0,77;"67%";105,5;"23%";17;-11
"2970";"Neit";"GG";323;0,86;196,8;0,92;"66%";129,1;"25%";21;0
"2971";"Gigi";"NMG";741;0,86;170,3;0,8;"68%";114,2;"20%";24;-2
"2972";"mindle";"ODK";1456;0,86;191,2;0,83;"68%";126,4;"21%";24;-46
"2973";"Alpha";"CGZ";89;0,86;217;0,96;"66%";153,9;"23%";29;1
"2974";"Lightning";"TYE";1609;0,86;178,4;0,83;"67%";116,2;"24%";26;-30
"2975";"hannabacon";"LF";629;0,86;183,4;0,84;"65%";119,3;"15%";25;-26
"2976";"iZnoGouD";"NOP";653;0,86;204,7;0,9;"62%";132,2;"25%";27;-21
"2977";"r3p";"ex-R5";900;0,86;186,8;0,85;"66%";121,8;"23%";24;-15
"2978";"Link";"ME";855;0,86;192,6;0,87;"63%";125,4;"24%";28;-38
"2979";"Magnus";"PvS";178;0,86;203,3;0,83;"63%";135,2;"27%";22;-2
"2980";"Dsyleixc";"TFT";346;0,86;192,3;0,91;"64%";131;"30%";27;-10
"2981";"EDDITION";"GOOD";607;0,86;199,2;0,88;"62%";129,9;"27%";29;-8
"2982";"eddystick";"FzF";215;0,86;196,1;0,85;"60%";125,9;"16%";26;-13
"2983";"FeitanN";"tryo";146;0,86;174,4;0,73;"66%";117;"28%";19;-8
"2984";"Teng";"UR";419;0,85;193,6;0,83;"67%";126,5;"21%";25;-20
"2985";"Kazzan";"Shin";108;0,85;198;0,85;"66%";143,5;"29%";21;-10
"2986";"crakd";"SOL";922;0,85;179,8;0,82;"67%";120,4;"26%";27;-25
"2987";"Kosti";"inco";916;0,85;184,5;0,84;"65%";127,6;"30%";41;-6
"2988";"EccentriK";"YFP";586;0,85;183,6;0,82;"66%";122,5;"20%";33;-10
"2989";"Adam";"AME";1101;0,85;197,3;0,83;"65%";130,4;"21%";29;-43
"2990";"Naked";"UP";250;0,85;169,8;0,74;"69%";113,3;"22%";18;-2
"2991";"NightmareSan";"HOWL";194;0,85;153,7;0,69;"70%";105,3;"28%";21;-10
"2992";"kodazy";"ALL";350;0,85;205,7;0,91;"67%";140,9;"33%";32;0
"2993";"CrosshaiR";"RGE";2215;0,85;180,6;0,82;"66%";121,7;"27%";27;-56
"2994";"Jaikoo";"SPRX";233;0,85;198;0,82;"67%";127,7;"30%";19;-12
"2995";"Khodor2k";"UNT";363;0,85;222,6;0,92;"64%";149,8;"29%";30;-19
"2996";"Rox1de";"AKQJ";270;0,85;173,5;0,73;"64%";113,8;"26%";20;-11
"2997";"pr0phet";"K10";221;0,85;167,9;0,71;"64%";107,7;"26%";25;-19
"2998";"jayp";"SG";526;0,85;190;0,84;"63%";123,9;"21%";27;-16
"2999";"Nasfi";"The";70;0,85;199,3;0,8;"61%";133,1;"31%";18;5
"3000";"Fractured";"LYE";1269;0,85;191,2;0,84;"65%";130;"19%";30;-35
"3001";"s1xi";"Eter";143;0,85;203,1;0,89;"63%";138,8;"28%";26;-7
"3002";"RaykiNN";"FTW.R";138;0,85;189,7;0,82;"68%";127,6;"32%";22;6
